,time[frames],multi_alignedByDistance_intensity_mean,multi_alignedByDistance_intensity_std,multi_alignedByDistance_intensity_mean_normalized,multi_alignedByDistance_intensity_std_normalized,multi_alignedByDistance_distance_mean,multi_alignedByDistance_distance_std,multi_alignedByDistance_distance_mean_normalized,multi_alignedByDistance_distance_std_normalized
392,-33.588,,,,,,,,
393,-33.277,,,,,,,,
394,-32.966,,,,,,,,
395,-32.655,,,,,,,,
396,-32.344,,,,,,,,
397,-32.033,,,,,,,,
398,-31.722,,,,,,,,
399,-31.411,,,,,,,,
400,-31.1,,,,,,,,
401,-30.789,,,,,,,,
402,-30.478,,,,,,,,
403,-30.167,,,,,,,,
404,-29.856,,,,,,,,
405,-29.544999999999998,,,,,,,,
406,-29.233999999999998,,,,,,,,
407,-28.923,,,,,,,,
408,-28.612,,,,,,,,
409,-28.301,,,,,,,,
410,-27.99,,,,,,,,
411,-27.679,,,,,,,,
412,-27.368,,,,,,,,
413,-27.057,,,,,,,,
414,-26.746,,,,,,,,
415,-26.435,,,,,,,,
416,-26.124,,,,,,,,
417,-25.813,,,,,,,,
418,-25.502,,,,,,,,
419,-25.191,,,,,,,,
420,-24.88,,,,,,,,
421,-24.569,,,,,,,,
422,-24.258,,,,,,,,
423,-23.947,,,,,,,,
424,-23.636,,,,,,,,
425,-23.325,,,,,,,,
426,-23.014,,,,,,,,
427,-22.703,,,,,,,,
428,-22.392,,,,,,,,
429,-22.081,,,,,,,,
430,-21.77,3.08201,0.0,0.4708759149737138,0.0,0.0,0.0,0.0,0.0
431,-21.459,2.99183,0.0,0.4570980265138031,0.0,17.590647574350612,0.0,0.05508703429599333,0.0
432,-21.148,3.35656,0.0,0.512822236515835,0.0,15.260660478905832,0.0,0.04779042520337856,0.0
433,-20.837,3.06011,0.0,0.4675299873038087,0.0,6.828387392713388,0.0,0.02138384098134132,0.0
434,-20.526,3.43215,0.0,0.5243710343499962,0.0,23.06187140113436,0.0,0.07222076932838417,0.0
435,-20.215,3.61964,0.0,0.5530161475386042,0.0,10.582485252997964,0.0,0.03314020848890001,0.0
436,-19.904,3.78334,0.0,0.5780265749159316,0.0,25.36054071687819,0.0,0.07941930337304129,0.0
437,-19.593,3.68261,0.0,0.5626368354552218,0.0,17.629344049054048,0.0,0.05520821653332212,0.0
438,-19.282,4.50605,0.0,0.688443715843655,0.0,11.981556422785635,0.0,0.03752155267687679,0.0
439,-18.971,4.1528800000000015,0.0,0.6344856667486599,0.0,19.74423293071843,0.0,0.061831222074422085,0.0
440,-18.66,4.53027,0.0,0.6921440979516505,0.0,13.783886222050329,0.0,0.04316574531078272,0.0
441,-18.349,4.5521,0.0,0.6954793308755789,0.0,22.67666529193565,0.0,0.07101445432157358,0.0
442,-18.038,4.84725,0.0,0.7405729633766063,0.0,27.431186131935988,0.0,0.08590375566577281,0.0
443,-17.727,5.03637,0.0,0.7694671113643898,0.0,11.12576929306429,0.0,0.03484156180298937,0.0
444,-17.416,5.40179,0.0,0.8252967410053367,0.0,18.874293986268057,0.0,0.05910691324691566,0.0
445,-17.105,5.388,0.0,0.8231898760478941,0.0,15.996487797637636,0.0,0.050094748826007,0.0
446,-16.794,5.402430000000002,0.0,0.8253945215399825,0.0,8.54472387616946,0.0,0.026758736153789202,0.0
447,-16.483,6.1876,0.0,0.9453544315207775,0.0,19.4508050625798,0.0,0.06091232065437874,0.0
448,-16.172,5.82357,0.0,0.8897371689785142,0.0,17.63917216949635,0.0,0.055238994366007474,0.0
449,-15.861,5.77732,0.0,0.8826709975295136,0.0,18.148111340094122,0.0,0.056832792969884555,0.0
450,-15.55,6.16244,0.0,0.9415104342525212,0.0,14.371459136082029,0.0,0.04500579407134439,0.0
451,-15.239,6.54527,0.0,1.0,0.0,9.816029808557413,0.0,0.030739969545121034,0.0
452,-14.928,6.25317,0.0,0.955372352859393,0.0,19.119411848957025,0.0,0.05987452660801765,0.0
453,-14.616999999999999,4.369575,1.969225,0.6675927807409014,0.3008623020899061,11.697597574529894,11.697597574529894,0.03663230452689262,0.03663230452689262
454,-14.306,4.771685000000001,2.3051250000000003,0.7290279850945798,0.35218180457032333,15.205644452019241,11.208351611855775,0.04761813650581236,0.0351001773547069
455,-13.995,4.553375,1.939145,0.6956741280344432,0.29626661696156154,17.102452052415074,6.809562468581626,0.05355819669371954,0.021324888675186428
456,-13.684,4.303650000000001,1.874124343740298,0.6575206217619748,0.2863326255051813,8.768480820494302,7.003451046793201,0.027459455465792374,0.02193207193620044
457,-13.373,4.216056666666667,1.6409792134440815,0.64413792962959,0.25071222630144846,15.53507335297632,4.578179168823177,0.04864977909250002,0.014337068139202653
458,-13.062,4.46585,1.8661027962217587,0.6823018760112264,0.28510707674729363,10.332351696403128,9.103886221884474,0.032356887934470266,0.028509814116396172
459,-12.751,4.5081999999999995,1.596193934102829,0.68877219732723,0.24386983792919603,14.259380145438882,6.963447576060008,0.044654806469817884,0.02180679669804199
460,-12.44,4.826496666666667,1.7654942360017936,0.7374022258312747,0.26973589110942614,9.989295506731313,2.1730945097670284,0.031282570004671044,0.006805282823272659
461,-12.129,4.637503333333334,1.7144911636271434,0.7085274302409731,0.26194353535104636,16.68343398050074,0.5777643211510114,0.05224599583240259,0.001809332080568502
462,-11.818,4.730486666666667,1.819575805370276,0.7227336178135763,0.2779985860583713,9.440869801567567,5.756709502674491,0.029565115004707807,0.018027764609888582
463,-11.507,5.174980000000001,1.5422095486022644,0.7906442362194379,0.235621990934257,12.803993504889538,2.3528636238956566,0.04009710423384253,0.007368249440249503
464,-11.196,5.436613333333334,1.7299695928220498,0.8306171224920185,0.2643083620419096,10.063021350586068,3.560862940269162,0.03151345053773623,0.011151231248584685
465,-10.885,5.263593333333334,1.7343750421085078,0.8041827660789139,0.26498143577094724,8.099992674808348,3.13481172491245,0.02536601181897845,0.00981700533035147
466,-10.574,5.597760000000001,1.8147608490560592,0.8552374462779994,0.2772629469916534,15.012142527218417,7.622108895349005,0.04701216409218806,0.023869466564614916
467,-10.263,5.317419999999999,1.5168802488221234,0.8124065164615056,0.23175212769253573,14.172792901252274,4.581536960625858,0.0443836490567697,0.014347583431002528
468,-9.952,5.391323333333333,1.608890341101248,0.8236976218449862,0.24580962146729593,17.632981327659536,4.186205725767721,0.05521960706857318,0.013109560487227443
469,-9.641,5.56028,1.6439595795720363,0.8495111737178145,0.25116757285368463,11.256373663895717,5.359106186480057,0.03525056365609273,0.016782626395230666
470,-9.33,5.75759,2.1008732600675053,0.8796566069848913,0.32097579780016794,13.859215644663669,2.1091663909677516,0.043401647625888454,0.006605084936418906
471,-9.019,5.946063333333334,1.9596505946100584,0.9084519558907934,0.29939950446812097,15.128136411189516,7.587669888729866,0.04737541160979272,0.023761617053633027
472,-8.708,5.664315,2.0213720648176077,0.8654058579707178,0.30882943939938423,12.687388310227423,7.5967321694903465,0.03973194233003581,0.023789996575702497
473,-8.397,5.690505,1.9102739081411857,0.8694072207869193,0.29185563134006476,24.373865057534154,10.716140885874838,0.07632942077175715,0.033558765702386376
474,-8.086,4.710268333333333,2.0092390602698047,0.7196446186839248,0.3069757336625998,18.03829299142762,13.309253380587219,0.05648888481563662,0.04167938072385259
475,-7.775,4.705265000000001,2.0284926584268597,0.7188801989833881,0.3099173385401763,24.403372564230427,10.313019583666003,0.07642182675206552,0.03229634731179774
476,-7.464,4.93868,2.03655331884184,0.7545418294432468,0.3111488630479476,21.89926661281987,13.29754164402473,0.06857994544308552,0.04164270414154051
477,-7.153,4.961753750000001,1.9088848764588808,0.7580670850858712,0.29164341218297807,20.031988474227276,11.46903095159807,0.06273235999030233,0.03591652318097309
478,-6.842,4.94813375,1.8538481249885164,0.7559861930829439,0.28323478252058604,25.047472468072172,10.712565245771621,0.07843889595562985,0.03354756819483792
479,-6.531,4.587274444444445,1.5752356798136664,0.7008533558500175,0.24066779213289388,24.326071565896015,14.240192578794984,0.0761797502322351,0.044594718509024994
480,-6.22,4.718321111111111,1.7720378899663922,0.720874938865946,0.2707356442081674,28.01814571376997,14.938916647636574,0.08774188370956339,0.04678284925185432
481,-5.909,4.781112222222223,1.745355267794292,0.7304682957650674,0.26665901754920607,33.14175302457697,13.669668845513266,0.10378701965220914,0.04280806112025468
482,-5.598,4.897973333333333,1.6320939292482182,0.7483225800208902,0.24935471405277676,30.863721465548394,17.796296269157907,0.09665311499695685,0.055731045646678
483,-5.287,5.0040377777777785,1.5880656254756238,0.7645273270281865,0.24262797798648852,32.31179128475683,19.613197959642022,0.10118790380769072,0.06142087174961734
484,-4.976,4.904584,1.524857986569241,0.7493325714600009,0.2329709831021854,30.20548905211092,20.19664371321409,0.09459178829590711,0.06324799585639218
485,-4.665,4.833094,1.424593954326635,0.7384101801759132,0.21765243516717186,38.068391718830256,21.027590027128255,0.11921532685734156,0.06585019500223054
486,-4.354,4.739616363636364,1.6522787303779904,0.7241284719555289,0.25243859006244057,35.373367293263,24.844762987226996,0.11077556349261826,0.0778040890745163
487,-4.043,4.598310909090909,1.6221264649244413,0.702539529933969,0.24783186406740154,37.885130812810495,22.84594460788168,0.1186414253126511,0.07154457098974663
488,-3.732,4.679788181818182,1.5992021426427172,0.714987797572626,0.24432943830318948,36.567293513255905,25.15345376783082,0.11451447386244087,0.07877078797210407
489,-3.421,4.685819090909091,1.408584652637046,0.7159092124402953,0.21520650066949812,44.983153889623104,26.254618052789517,0.14086965989090897,0.08221920421003112
490,-3.11,5.010824545454546,1.529165906745264,0.7655642235468584,0.23362915613034513,38.74602180416217,28.28835319513928,0.12133739948672592,0.08858806795208833
491,-2.799,4.957922727272727,1.284214507939251,0.7574817734444457,0.1962049706030845,42.87981354996559,29.452328026939362,0.1342828198705445,0.09223318227821121
492,-2.488,4.806934545454545,0.9872735676725036,0.7344134841579559,0.15083771451330558,44.69097191361014,29.853572842587763,0.13995466011814525,0.09348972424616825
493,-2.177,4.79236,1.1000064626173793,0.7321867547098898,0.1680612812943361,46.68005128496238,35.15201754526787,0.14618367943559804,0.11008238257885831
494,-1.866,5.060995454545454,1.0142459259367713,0.7732294396633681,0.15495860765663927,46.21663586217713,33.81165115829874,0.14473244342053018,0.10588487883056945
495,-1.555,5.0248409090909085,0.8911533768555174,0.7677056728127194,0.136152271312798,50.39678449583868,27.225471976324357,0.15782303546221427,0.0852595393174291
496,-1.244,5.030093636363636,0.7960176885799909,0.7685081954393992,0.12161724246364028,44.828328393995776,31.566419439337743,0.1403848069398469,0.09885369045719757
497,-0.933,4.943058181818182,0.7171456083773197,0.7552107371916179,0.10956700157171814,50.82176070310366,32.86800334819516,0.15915389487518566,0.10292974263909051
498,-0.622,4.862711818181818,0.7573806435318334,0.7429352522022495,0.11571419414811511,50.58150924914239,31.561917548252154,0.15840152120456968,0.09883959229352392
499,-0.311,4.9842272727272725,0.6232963174357167,0.761500636754064,0.09522851118986943,50.009440596716125,23.979312429984418,0.15661002573274752,0.07509383612181518
500,0.0,4.894531818181817,0.7140547398652063,0.7477967781591618,0.10909477223479035,47.212844504342165,29.376426680167523,0.14785217959880081,0.09199548892013218
501,0.311,4.822395454545455,0.8543301432048563,0.7367756340907945,0.13052634088507523,41.67819841413141,22.908591889813025,0.1305198308209088,0.07174075779604334
502,0.622,4.751583636363636,0.7497829068139745,0.725956856839158,0.11455339608816359,62.119844514002814,26.465443772633193,0.19453507841259646,0.08287942798010087
503,0.933,4.762841818181818,0.8231100775254591,0.7276769053349699,0.12575647414475782,75.65175664701172,28.74232976147999,0.23691173934055257,0.09000974515719891
504,1.244,4.732295454545454,0.826523933573764,0.7230099681977143,0.12627805019101793,85.74436387419756,27.179153443441265,0.2685178412825103,0.08511448777235743
505,1.555,4.633782727272727,0.9603151078028404,0.707958988288142,0.14671894479568304,100.91484023560268,33.737292007501125,0.31602584507117304,0.10565201502763692
506,1.866,4.492869090909091,0.8988349103493979,0.6864299090654916,0.13732587201893853,120.35159561247882,46.90439509636181,0.37689416760013117,0.14688623658594843
507,2.177,4.387987272727273,0.9100266373732837,0.6704058461648293,0.139035767412694,125.32890572718165,45.1285635648325,0.39248115789321314,0.1413250261718473
508,2.488,4.320779090909091,0.9223473667023774,0.6601376399917942,0.14091815413304223,138.0354232997571,49.05294532382953,0.43227300559777077,0.15361465630824217
509,2.799,4.159269090909091,1.0884887541195032,0.6354618053814572,0.16630158177118792,162.65092399401374,58.61865736151794,0.5093591347596542,0.18357072841181227
510,3.11,3.8028263636363633,1.1416497210398702,0.5810037421888422,0.1744236251583006,190.26435882189554,72.88493835695185,0.5958336221237078,0.2282471456471657
511,3.421,3.8071069999999994,1.1999802989636954,0.5816577467392482,0.18333549249514464,186.72173471920274,58.142901970754956,0.5847395077872118,0.18208084843913414
512,3.732,3.564278888888888,1.136965244503928,0.5445579615338845,0.17370792106420788,219.67317936555943,106.45856703209476,0.687930555965743,0.33338663107266564
513,4.043,3.3543500000000006,1.126159507135251,0.5124845881071369,0.1720569979749118,220.24286992100977,57.33798686691108,0.6897146041671268,0.17956016887100587
514,4.354,3.548047142857143,0.9091638346417044,0.5420780415257342,0.13890394661208846,220.6315814579855,41.483213795062774,0.6909318968039171,0.12990921518823095
515,4.665,2.9458428571428565,1.1678025116763326,0.45007201492724613,0.17841930305034515,215.53547502631474,26.363693978267342,0.6749728828681927,0.08256078738496923
516,4.976,2.7957639999999997,0.7573292995414874,0.42714265416094366,0.11570634970619813,257.33025978292886,77.04585466495871,0.8058578165552491,0.24127750956032556
517,5.287,2.7800975,0.6269203956394703,0.42474909362027846,0.09578220541543286,254.0970515207996,68.8045599620381,0.7957326717208028,0.21546899500596953
518,5.598,3.1657200000000003,0.8868200000000002,0.48366530334119145,0.1354902089600582,299.19109140471596,91.99815581202057,0.9369495832148582,0.2881022738341118
519,5.909,2.6504649999999996,0.42293500000000006,0.4049435699367634,0.06461689128179587,319.3246432514891,112.70448742718122,1.0,0.3529464130283833
520,6.22,2.172395,0.673535,0.331903038377332,0.10290408187897519,292.88234776329534,107.5449124801945,0.9171930634010959,0.33678864050431534
521,6.531,1.769975,0.09759499999999999,0.27042047157718474,0.014910767623031592,261.3709718096614,148.69804699326042,0.8185117476317499,0.4656641763665918
522,6.842,,,,,,,,
523,7.153,,,,,,,,
524,7.464,,,,,,,,
525,7.775,,,,,,,,
526,8.086,,,,,,,,
527,8.397,,,,,,,,
528,8.708,,,,,,,,
529,9.019,,,,,,,,
530,9.33,,,,,,,,
531,9.641,,,,,,,,
532,9.952,,,,,,,,
533,10.263,,,,,,,,
534,10.574,,,,,,,,
535,10.885,,,,,,,,
536,11.196,,,,,,,,
537,11.507,,,,,,,,
538,11.818,,,,,,,,
539,12.129,,,,,,,,
540,12.44,,,,,,,,
541,12.751,,,,,,,,
542,13.062,,,,,,,,
543,13.373,,,,,,,,
544,13.684,,,,,,,,
545,13.995,,,,,,,,
546,14.306,,,,,,,,
547,14.616999999999999,,,,,,,,
548,14.928,,,,,,,,
549,15.239,,,,,,,,
550,15.55,,,,,,,,
551,15.861,,,,,,,,
552,16.172,,,,,,,,
553,16.483,,,,,,,,
554,16.794,,,,,,,,
555,17.105,,,,,,,,
556,17.416,,,,,,,,
557,17.727,,,,,,,,
558,18.038,,,,,,,,
559,18.349,,,,,,,,
560,18.66,,,,,,,,
561,18.971,,,,,,,,
562,19.282,,,,,,,,
563,19.593,,,,,,,,
564,19.904,,,,,,,,
565,20.215,,,,,,,,
566,20.526,,,,,,,,
567,20.837,,,,,,,,
568,21.148,,,,,,,,
569,21.459,,,,,,,,
570,21.77,,,,,,,,
571,22.081,,,,,,,,
572,22.392,,,,,,,,
573,22.703,,,,,,,,
574,23.014,,,,,,,,
575,23.325,,,,,,,,
576,23.636,,,,,,,,
577,23.947,,,,,,,,
